Customer ID,Married,age_gen,Offer,Churn Category,Churn Reason,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
1114-CENIM,No,Generation X,,Other,Don't know,6.7,16.0,55.0,3092.65,0.0,0,361.8,3454.45
1120-BMWUB,No,Millennials,Offer D,Other,Don't know,6.86,8.0,53.9,834.15,0.0,40,109.76,983.91
1122-JWTJW,Yes,Baby boomers,,Competitor,Competitor had better devices,37.68,26.0,70.65,70.65,0.0,0,37.68,108.33
1142-WACZW,No,Baby boomers,,Other,Don't know,,11.0,29.85,75.6,0.0,0,0.0,75.6
1143-NMNQJ,No,Millennials,,Attitude,Attitude of service provider,14.07,6.0,85.7,169.8,0.0,0,28.14,197.94
1150-WFARN,Yes,Baby boomers,,Competitor,Competitor had better devices,32.15,28.0,108.75,7156.2,0.0,0,2154.05,9310.25
1157-BQCUW,No,Baby boomers,Offer E,Competitor,Competitor had better devices,30.07,26.0,74.95,74.95,0.0,0,30.07,105.02
1184-PJVDB,Yes,Millennials,,Competitor,Competitor had better devices,11.3,4.0,79.95,857.2,0.0,0,113.0,970.2
1193-RTSLK,No,Generation Z,,Competitor,Competitor offered higher download speeds,36.18,48.0,83.9,3233.6,0.0,0,1374.84,4608.44
1195-OIYEJ,No,Generation X,Offer D,Attitude,Attitude of support person,5.43,26.0,91.1,1135.7,0.0,80,70.59,1286.29
1196-AMORA,No,Baby boomers,,Competitor,Competitor offered more data,38.07,28.0,73.6,520.0,0.0,0,266.49,786.49
1205-WNWPJ,No,Generation X,Offer E,Other,Moved,2.24,22.0,59.5,415.95,0.0,0,15.68,431.63
1208-DNHLN,Yes,Baby boomers,,Other,Don't know,5.8,12.0,48.35,1067.15,0.0,0,133.4,1200.55
1213-NGCUN,No,Generation X,Offer E,Dissatisfaction,Lack of self-service on Website,48.89,22.0,49.65,267.35,0.0,0,293.34,560.69
1218-VKFPE,Yes,Generation X,Offer D,Competitor,Competitor made better offer,19.48,,19.0,233.55,0.0,0,233.76,467.31
1226-UDFZR,No,Generation Z,Offer E,Dissatisfaction,Network reliability,21.28,26.0,49.6,114.7,0.0,0,42.56,157.26
1228-FZFRV,Yes,Millennials,,Price,Extra data charges,20.88,13.0,105.95,5341.8,0.0,0,1044.0,6385.8
1236-WFCDV,No,Baby boomers,,Competitor,Competitor offered more data,11.31,24.0,90.45,1266.1,0.0,0,158.34,1424.44
1240-KNSEZ,No,Baby boomers,Offer E,Price,Long distance charges,40.83,,20.1,20.1,0.0,0,40.83,60.93
1251-KRREG,No,Generation Z,,Price,Price too high,44.31,73.0,54.4,114.1,0.0,0,88.62,202.72
1254-IZEYF,No,Baby boomers,,Competitor,Competitor made better offer,39.36,4.0,99.95,3186.65,0.0,0,1220.16,4406.81
1260-TTRXI,No,Baby boomers,Offer E,Price,Long distance charges,40.15,19.0,54.3,195.3,0.0,80,160.6,435.9
1262-OPMFY,Yes,Generation X,Offer E,Competitor,Competitor made better offer,31.75,25.0,75.75,655.9,0.0,0,285.75,941.65
1264-BYWMS,No,Millennials,Offer B,Competitor,Competitor offered more data,47.38,29.0,96.8,5283.95,0.0,0,2605.9,7889.85
1265-XTECC,Yes,Baby boomers,,Attitude,Attitude of service provider,1.98,19.0,96.55,6581.9,0.0,0,134.64,6716.54
1268-ASBGA,Yes,Baby boomers,Offer D,Dissatisfaction,Limited range of services,9.93,27.0,85.35,1375.15,0.0,0,158.88,1534.03
1271-SJBGZ,No,Baby boomers,,Competitor,Competitor had better devices,,10.0,43.65,526.95,0.0,0,0.0,526.95
1273-MTETI,No,Baby boomers,,Other,Don't know,12.86,4.0,88.85,372.45,0.0,0,51.44,423.89
1285-OKIPP,No,Baby boomers,,Attitude,Attitude of support person,23.2,21.0,79.9,79.9,0.0,0,23.2,103.1
1304-NECVQ,No,Baby boomers,Offer E,Competitor,Competitor made better offer,43.96,14.0,78.55,149.55,0.0,0,87.92,237.47
1309-BXVOQ,Yes,Millennials,Offer D,Price,Long distance charges,21.83,59.0,106.1,2249.95,0.0,0,458.43,2708.38
1320-HTRDR,No,Millennials,Offer E,Attitude,Attitude of service provider,47.51,85.0,75.5,220.6,0.0,0,142.53,363.13
1322-AGOQM,No,Generation X,,Dissatisfaction,Service dissatisfaction,,26.0,30.3,1380.1,0.0,0,0.0,1380.1
1323-OOEPC,Yes,Generation X,,Price,Extra data charges,41.74,24.0,98.4,5149.5,0.0,0,2212.22,7361.72
1324-NLTJE,No,Baby boomers,Offer D,Other,Don't know,17.19,19.0,55.0,757.1,0.0,0,257.85,1014.95
1334-FJSVR,No,Baby boomers,Offer E,Dissatisfaction,Lack of self-service on Website,,7.0,24.25,24.25,0.0,0,0.0,24.25
1342-JPNKI,No,Millennials,Offer D,Other,Don't know,5.92,11.0,86.05,834.1,0.0,0,59.2,893.3
1343-EHPYB,Yes,Baby boomers,,Competitor,Competitor made better offer,48.95,13.0,103.4,6603.0,0.0,0,3083.85,9686.85
1349-WXNGG,No,Generation X,,Attitude,Attitude of support person,12.0,,20.05,20.05,0.0,0,12.0,32.05
1363-TXLSL,Yes,Silent generation,Offer E,Competitor,Competitor had better devices,39.1,27.0,70.3,70.3,0.0,0,39.1,109.4
1373-ORVIZ,Yes,Baby boomers,Offer D,Competitor,Competitor had better devices,15.69,12.0,66.35,740.8,0.0,0,172.59,913.39
1374-DMZUI,No,Baby boomers,Offer E,Competitor,Competitor made better offer,49.5,23.0,94.3,424.45,0.0,0,198.0,622.45
1383-EZRWL,No,Baby boomers,Offer E,Other,Moved,48.22,,20.05,164.85,0.0,0,337.54,502.39
1389-CXMLU,No,Baby boomers,Offer E,Competitor,Competitor made better offer,26.32,8.0,91.05,289.1,0.0,0,78.96,368.06
1396-QWFBJ,Yes,Millennials,,Dissatisfaction,Lack of self-service on Website,5.07,26.0,74.05,1565.7,0.0,0,106.47,1672.17
1400-MMYXY,Yes,Baby boomers,,Attitude,Attitude of service provider,41.3,2.0,105.9,334.65,0.0,0,123.9,458.55
1415-YFWLT,No,Baby boomers,Offer E,Competitor,Competitor had better devices,30.23,30.0,89.3,89.3,0.0,0,30.23,119.53
1428-GTBJJ,No,Generation Z,,Price,Long distance charges,5.4,41.0,74.55,824.75,0.0,0,59.4,884.15
1432-FPAXX,No,Generation X,,Dissatisfaction,Product dissatisfaction,,7.0,30.6,856.35,0.0,0,0.0,856.35
1444-VVSGW,Yes,Generation X,Offer A,Dissatisfaction,Product dissatisfaction,17.17,20.0,115.65,7968.85,0.0,10,1201.9,9180.75
1447-GIQMR,Yes,Generation X,,Competitor,Competitor offered more data,2.2,30.0,69.15,69.15,0.0,0,2.2,71.35
1447-PJGGA,No,Millennials,,Competitor,Competitor made better offer,17.55,15.0,95.25,5464.65,0.0,0,1000.35,6465.0
1448-PWKYE,Yes,Generation X,Offer E,Competitor,Competitor had better devices,35.71,3.0,80.0,80.0,0.0,0,35.71,115.71
1449-XQEMT,No,Millennials,Offer E,Price,Long distance charges,15.12,,19.8,58.15,0.0,0,45.36,103.51
1450-GALXR,No,Millennials,,Competitor,Competitor had better devices,14.53,30.0,98.5,1058.25,0.0,110,145.3,1313.55
1450-SKCVI,No,Generation Z,,Attitude,Attitude of support person,35.59,69.0,73.85,4092.85,0.0,0,1993.04,6085.89
1455-ESIQH,No,Generation X,,Other,Moved,16.06,3.0,89.1,89.1,0.0,0,16.06,105.16
1455-UGQVH,Yes,Millennials,Offer D,Dissatisfaction,Lack of self-service on Website,1.09,18.0,98.5,1037.75,0.0,0,10.9,1048.65
1465-VINDH,Yes,Millennials,,Competitor,Competitor offered higher download speeds,32.07,22.0,102.1,1068.85,0.0,0,320.7,1389.55
1481-ZUWZA,No,Generation X,,Dissatisfaction,Service dissatisfaction,35.52,26.0,94.5,2659.4,0.0,0,994.56,3653.96
1493-AMTIE,No,Millennials,Offer E,Price,Long distance charges,10.98,,20.2,20.2,0.0,0,10.98,31.18
1496-GGSUK,No,Baby boomers,,Attitude,Attitude of service provider,,9.0,25.7,25.7,0.0,0,0.0,25.7
1501-SGHBW,No,Millennials,,Competitor,Competitor made better offer,19.52,16.0,45.85,81.0,0.0,0,39.04,120.04
1502-XFCVR,No,Generation X,Offer B,Competitor,Competitor offered higher download speeds,14.99,12.0,106.45,6145.85,0.0,0,869.42,7015.27
1513-XNPPH,No,Millennials,Offer D,Dissatisfaction,Product dissatisfaction,17.46,9.0,89.4,1095.65,0.0,0,209.52,1305.17
1518-VOWAV,No,Millennials,Offer E,Competitor,Competitor made better offer,36.43,16.0,74.65,703.55,0.0,0,327.87,1031.42
1522-VVDMG,Yes,Generation Z,,Dissatisfaction,Poor expertise of online support,19.23,52.0,89.75,608.8,26.02,0,134.61,717.39
1527-SXDPN,Yes,Baby boomers,,Competitor,Competitor made better offer,46.59,26.0,96.25,4990.25,0.0,120,2422.68,7532.93
1541-ETJZO,No,Generation X,Offer E,Other,Moved,47.83,12.0,62.05,62.05,0.0,10,47.83,119.88
1550-LOAHA,Yes,Generation X,,Dissatisfaction,Limited range of services,37.48,13.0,84.15,2585.95,0.0,0,1199.36,3785.31
1555-DJEQW,Yes,Generation Z,Offer A,Price,Price too high,16.78,48.0,114.2,7723.9,48.54,0,1174.6,8849.96
1564-NTYXF,No,Silent generation,,Attitude,Attitude of support person,4.45,25.0,82.0,1127.2,0.0,0,57.85,1185.05
1565-RHDJD,No,Generation Z,,Competitor,Competitor offered higher download speeds,41.72,69.0,84.05,333.55,0.0,0,166.88,500.43
1567-DSCIC,No,Baby boomers,,Dissatisfaction,Product dissatisfaction,23.89,14.0,94.0,773.65,0.0,0,191.12,964.77
1569-TTNYJ,Yes,Generation X,,Other,Don't know,1.16,7.0,78.75,412.1,0.0,10,5.8,427.9
1571-SAVHK,No,Generation Z,,Competitor,Competitor had better devices,28.16,42.0,99.95,1132.75,0.0,120,337.92,1590.67
1577-HKTFG,Yes,Millennials,,Attitude,Attitude of support person,15.36,,19.65,655.85,0.0,0,460.8,1116.65
1579-KLYDT,No,Millennials,Offer E,Competitor,Competitor made better offer,35.91,27.0,90.45,593.45,0.0,0,251.37,844.82
1582-RAFML,No,Generation Z,Offer E,Competitor,Competitor had better devices,23.63,85.0,60.1,60.1,0.0,0,23.63,83.73
1583-IHQZE,No,Baby boomers,,Attitude,Attitude of support person,16.45,23.0,112.95,1384.75,0.0,0,197.4,1582.15
1585-MQSSU,No,Millennials,Offer D,Dissatisfaction,Lack of self-service on Website,46.6,2.0,51.5,900.5,35.34,0,792.2,1657.36
1587-FKLZB,Yes,Silent generation,Offer A,Competitor,Competitor had better devices,28.86,25.0,99.5,6822.15,0.0,0,1904.76,8726.91
1589-AGTLK,No,Generation Z,,Other,Don't know,36.48,59.0,45.35,141.5,0.0,0,109.44,250.94
1591-NFNLQ,No,Millennials,,Dissatisfaction,Poor expertise of online support,5.62,16.0,80.0,4242.35,0.0,0,286.62,4528.97
1596-BBVTG,No,Generation X,Offer C,Dissatisfaction,Poor expertise of online support,25.04,21.0,75.35,2636.05,0.0,0,876.4,3512.45
1597-FZREH,No,Millennials,Offer E,Price,Lack of affordable download/upload speed,41.64,25.0,76.4,160.8,0.0,0,83.28,244.08
1597-LHYNC,No,Baby boomers,,Price,Price too high,47.63,26.0,95.0,2497.2,0.0,60,1238.38,3795.58
1602-IJQQE,No,Millennials,Offer E,Competitor,Competitor had better devices,29.11,9.0,75.35,338.1,0.0,0,116.44,454.54
1612-EOHDH,No,Millennials,Offer E,Attitude,Attitude of support person,30.92,69.0,45.15,45.15,0.0,0,30.92,76.07
1618-CFHME,No,Millennials,,Other,Don't know,26.87,52.0,75.9,143.35,0.0,0,53.74,197.09
1623-NLDOT,Yes,Generation X,Offer B,Competitor,Competitor had better devices,,5.0,33.55,1445.3,0.0,50,0.0,1495.3
1624-NALOJ,No,Baby boomers,,Other,Moved,36.36,12.0,89.8,502.6,0.0,0,181.8,684.4
1624-WOIWJ,No,Millennials,,Competitor,Competitor had better devices,45.69,18.0,84.7,832.05,12.81,0,456.9,1276.14
1625-JAIIY,Yes,Millennials,,Dissatisfaction,Product dissatisfaction,44.24,5.0,83.0,5685.8,0.0,0,3008.32,8694.12
1626-ERCMM,Yes,Baby boomers,,Competitor,Competitor had better devices,5.31,10.0,94.55,1899.65,0.0,0,106.2,2005.85
1644-IRKSF,Yes,Generation X,,Attitude,Attitude of support person,20.02,27.0,93.8,3124.5,0.0,0,660.66,3785.16
1658-BYGOY,No,Baby boomers,Offer D,Competitor,Competitor made better offer,11.33,52.0,95.45,1752.55,45.61,0,203.94,1910.88
1660-HSOOQ,No,Baby boomers,,Dissatisfaction,Lack of self-service on Website,4.18,8.0,49.65,49.65,0.0,40,4.18,93.83
1670-SVOWZ,Yes,Generation X,Offer D,Competitor,Competitor had better devices,7.62,3.0,89.65,1208.35,0.0,120,106.68,1435.03
1678-FYZOW,No,Millennials,Offer E,Competitor,Competitor offered higher download speeds,46.6,76.0,79.4,244.65,0.0,0,139.8,384.45
1689-MRZQR,Yes,Millennials,,Other,Don't know,13.45,12.0,78.3,2564.3,0.0,0,457.3,3021.6
1699-HPSBG,No,Generation X,Offer D,Competitor,Competitor offered higher download speeds,9.6,23.0,59.8,727.8,0.0,0,115.2,843.0
1704-NRWYE,No,Silent generation,,Attitude,Attitude of support person,43.34,2.0,80.85,751.65,0.0,0,390.06,1141.71
1723-HKXJQ,No,Baby boomers,,Other,Don't know,18.79,16.0,101.75,4273.45,0.0,0,789.18,5062.63
1724-BQUHA,No,Baby boomers,,Attitude,Attitude of support person,45.72,6.0,89.5,477.7,0.0,0,228.6,706.3
1725-IQNIY,Yes,Millennials,,Competitor,Competitor had better devices,42.09,9.0,109.75,6110.2,0.0,0,2272.86,8383.06
1725-MIMXW,No,Millennials,Offer E,Dissatisfaction,Poor expertise of phone support,48.96,,19.45,19.45,0.0,0,48.96,68.41
1731-TVIUK,No,Generation X,Offer E,Competitor,Competitor made better offer,7.39,4.0,93.5,362.2,0.0,0,29.56,391.76
1732-VHUBQ,Yes,Baby boomers,,Competitor,Competitor made better offer,26.95,26.0,70.55,3309.25,26.99,0,1266.65,4548.91
1740-CSDJP,No,Generation X,,Price,Lack of affordable download/upload speed,,9.0,35.25,35.25,0.0,0,0.0,35.25
1750-CSKKM,No,Millennials,Offer E,Competitor,Competitor had better devices,41.02,27.0,55.35,449.75,0.0,0,369.18,818.93
1761-AEZZR,No,Baby boomers,,Other,Don't know,4.04,6.0,79.55,79.55,0.0,0,4.04,83.59
1768-ZAIFU,No,Baby boomers,,Competitor,Competitor made better offer,,5.0,25.2,25.2,0.0,0,0.0,25.2
1771-OADNZ,Yes,Baby boomers,Offer C,Price,Extra data charges,35.38,21.0,95.9,2745.2,0.0,50,1026.02,3821.22
1792-UXAFY,No,Silent generation,Offer D,Dissatisfaction,Service dissatisfaction,30.37,28.0,89.15,1496.9,0.0,0,516.29,2013.19
1794-HBQTJ,No,Generation Z,Offer E,Dissatisfaction,Poor expertise of phone support,6.54,52.0,48.6,48.6,0.0,0,6.54,55.14
1809-DMJHQ,No,Generation X,,Competitor,Competitor had better devices,23.89,14.0,46.0,221.7,0.0,0,119.45,341.15
1820-TQVEV,No,Millennials,Offer E,Attitude,Attitude of support person,49.43,48.0,69.55,69.55,0.0,0,49.43,118.98
1833-VGRUM,No,Baby boomers,Offer E,Price,Price too high,48.95,23.0,74.2,74.2,0.0,0,48.95,123.15
1842-EZJMK,Yes,Millennials,Offer B,Competitor,Competitor had better devices,34.14,69.0,103.7,5071.05,36.61,0,1707.0,6741.44
1846-XWOQN,No,Silent generation,,Competitor,Competitor made better offer,47.97,8.0,70.15,70.15,0.0,0,47.97,118.12
1853-UDXBW,Yes,Millennials,,Price,Price too high,38.8,4.0,70.0,70.0,0.0,0,38.8,108.8
1862-SKORY,Yes,Baby boomers,,Competitor,Competitor offered higher download speeds,,3.0,39.3,1637.4,0.0,0,0.0,1637.4
1866-RZZQS,No,Baby boomers,Offer B,Competitor,Competitor had better devices,42.06,21.0,98.4,4187.75,0.0,0,1724.46,5912.21
1867-BDVFH,Yes,Millennials,Offer D,Competitor,Competitor made better offer,9.14,19.0,74.35,834.2,0.0,0,100.54,934.74
1871-MOWRM,Yes,Generation X,,Competitor,Competitor offered more data,18.26,18.0,80.85,866.45,23.72,0,219.12,1061.85
1875-QIVME,Yes,Generation Z,Offer E,Attitude,Attitude of support person,11.51,53.0,104.4,242.8,45.44,0,23.02,220.38
1891-FZYSA,Yes,Baby boomers,,Competitor,Competitor had better devices,16.34,4.0,89.95,6143.15,6.79,110,1127.46,7373.82
1891-UAWWU,Yes,Silent generation,,Competitor,Competitor had better devices,4.77,17.0,90.8,1951.0,0.0,0,95.4,2046.4
1894-IGFSG,No,Millennials,,Competitor,Competitor had better devices,18.01,2.0,89.25,1907.85,0.0,0,396.22,2304.07
1899-VXWXM,No,Generation X,,Other,Don't know,24.73,4.0,106.1,5082.8,0.0,0,1187.04,6269.84
1902-XBTFB,No,Millennials,Offer D,Dissatisfaction,Lack of self-service on Website,39.58,12.0,89.4,2001.5,0.0,0,870.76,2872.26
1907-UBQFC,No,Baby boomers,,Competitor,Competitor had better devices,5.46,24.0,72.85,688.65,0.0,30,54.6,773.25
1915-IOFGU,No,Generation X,,Competitor,Competitor offered higher download speeds,41.39,3.0,70.5,70.5,0.0,0,41.39,111.89
1918-ZBFQJ,No,Generation X,,Competitor,Competitor had better devices,33.54,76.0,79.25,1111.65,48.25,0,436.02,1499.42
1925-TIBLE,Yes,Baby boomers,,Competitor,Competitor offered higher download speeds,22.61,11.0,86.5,582.5,0.0,20,158.27,760.77
1934-SJVJK,No,Millennials,Offer E,Price,Long distance charges,40.51,,20.15,20.15,0.0,0,40.51,60.66
1963-SVUCV,No,Baby boomers,,Competitor,Competitor offered higher download speeds,28.37,7.0,45.3,45.3,0.0,30,28.37,103.67
1963-VAUKV,No,Millennials,Offer E,Price,Long distance charges,22.12,,20.4,20.4,0.0,0,22.12,42.52
1965-AKTSX,No,Baby boomers,Offer D,Competitor,Competitor made better offer,16.36,6.0,78.95,1101.85,0.0,0,229.04,1330.89
1965-DDBWU,No,Millennials,,Competitor,Competitor made better offer,11.96,18.0,89.05,1448.6,0.0,0,191.36,1639.96
1976-CFOCS,Yes,Baby boomers,,Competitor,Competitor had better devices,7.74,19.0,46.0,46.0,0.0,0,7.74,53.74
1977-STDKI,No,Baby boomers,,Competitor,Competitor offered more data,20.55,5.0,73.0,73.0,0.0,0,20.55,93.55
1980-KXVPM,No,Baby boomers,,Competitor,Competitor had better devices,23.82,30.0,75.05,256.25,0.0,0,71.46,327.71
1981-INRFU,No,Generation X,,Competitor,Competitor made better offer,8.32,16.0,79.75,164.5,0.0,0,16.64,181.14
1984-FCOWB,Yes,Generation Z,Offer A,Attitude,Attitude of service provider,41.88,59.0,109.5,7674.55,0.0,150,2931.6,10756.15
1989-PRJHP,Yes,Baby boomers,,Competitor,Competitor had better devices,10.6,23.0,75.5,1893.95,0.0,0,286.2,2180.15
2002-MZHWP,No,Generation Z,Offer E,Price,Long distance charges,26.12,,20.5,20.5,0.0,0,26.12,46.62
2003-CKLOR,No,Baby boomers,Offer A,Other,Moved,25.82,26.0,99.5,6710.5,0.0,0,1704.12,8414.62
2004-OCQXK,No,Generation X,Offer E,Competitor,Competitor had better devices,44.94,16.0,81.95,81.95,0.0,0,44.94,126.89
2011-TRQYE,No,Baby boomers,Offer D,Dissatisfaction,Product dissatisfaction,,26.0,33.5,600.0,0.0,0,0.0,600.0
2012-NWRPA,Yes,Silent generation,Offer D,Competitor,Competitor made better offer,1.28,14.0,99.55,1131.2,0.0,0,14.08,1145.28
2013-SGDXK,No,Millennials,,Competitor,Competitor offered more data,1.63,59.0,84.3,84.3,0.0,10,1.63,95.93
2024-BASKD,No,Generation Z,Offer E,Competitor,Competitor offered more data,22.16,47.0,74.6,74.6,0.0,10,22.16,106.76
2025-JKFWI,No,Millennials,,Price,Lack of affordable download/upload speed,24.14,21.0,99.0,1301.7,0.0,0,313.82,1615.52
2026-TGDHM,No,Generation X,,Competitor,Competitor had better devices,19.21,16.0,79.3,523.15,0.0,10,134.47,667.62
2027-FECZV,No,Generation X,,Attitude,Attitude of support person,25.19,12.0,106.7,1253.9,0.0,0,302.28,1556.18
2027-OAQQC,No,Baby boomers,Offer B,Competitor,Competitor offered more data,,12.0,49.05,2076.2,20.29,0,0.0,2055.91
2034-CGRHZ,No,Baby boomers,,Attitude,Attitude of support person,3.23,26.0,102.95,2496.7,0.0,0,77.52,2574.22
2034-GDRCN,No,Generation X,Offer E,Other,Don't know,10.53,8.0,90.4,168.2,0.0,0,21.06,189.26
2037-SGXHH,Yes,Generation Z,,Other,Don't know,49.7,30.0,94.65,3624.3,0.0,0,1888.6,5512.9
2037-XJFUP,Yes,Generation Z,Offer C,Competitor,Competitor made better offer,41.8,41.0,95.8,3036.75,0.0,60,1379.4,4476.15
2055-PDADH,No,Baby boomers,Offer E,Other,Don't know,2.26,3.0,70.4,204.7,0.0,0,6.78,211.48
2057-ZBLPD,Yes,Generation X,Offer D,Competitor,Competitor offered more data,42.22,29.0,86.5,1808.7,0.0,0,886.62,2695.32
2058-DCJBE,No,Millennials,Offer E,Competitor,Competitor had better devices,31.14,5.0,69.75,324.6,0.0,0,155.7,480.3
2070-FNEXE,No,Baby boomers,Offer E,Price,Lack of affordable download/upload speed,26.95,18.0,76.45,503.6,11.05,0,188.65,681.2
2074-GKOWZ,Yes,Generation X,Offer E,Competitor,Competitor had better devices,8.86,23.0,89.55,185.55,0.0,0,17.72,203.27
2079-FBMZK,No,Generation X,,Competitor,Competitor made better offer,39.36,5.0,69.25,418.4,0.0,0,236.16,654.56
2082-CEFLT,No,Millennials,Offer E,Competitor,Competitor made better offer,11.73,24.0,45.6,45.6,0.0,0,11.73,57.33
2082-OJVTK,Yes,Generation Z,,Competitor,Competitor made better offer,4.0,48.0,89.2,2698.35,0.0,0,116.0,2814.35
2091-MJTFX,Yes,Generation X,,Dissatisfaction,Network reliability,,12.0,51.2,1561.5,0.0,0,0.0,1561.5
2091-RFFBA,No,Baby boomers,,Attitude,Attitude of support person,15.43,2.0,73.9,2217.15,0.0,0,478.33,2695.48
2100-BDNSN,Yes,Millennials,,Price,Price too high,14.9,4.0,67.95,350.3,0.0,20,74.5,444.8
2108-XWMPY,No,Millennials,,Other,Moved,,85.0,35.45,106.85,0.0,0,0.0,106.85
2108-YKQTY,No,Millennials,,Other,Don't know,9.81,30.0,50.7,151.3,0.0,0,39.24,190.54
2114-MGINA,No,Generation X,Offer D,Attitude,Attitude of support person,10.3,29.0,89.8,1129.1,0.0,0,144.2,1273.3
2115-BFTIW,No,Generation X,,Dissatisfaction,Product dissatisfaction,24.91,18.0,70.95,1767.35,0.0,20,622.75,2410.1
2135-RXIHG,No,Baby boomers,Offer E,Competitor,Competitor had better devices,14.12,24.0,45.65,45.65,0.0,0,14.12,59.77
2141-RRYGO,No,Generation X,Offer E,Dissatisfaction,Poor expertise of online support,10.64,23.0,68.65,261.25,0.0,0,42.56,303.81
2150-UWTFY,Yes,Generation Z,Offer D,Dissatisfaction,Service dissatisfaction,42.98,30.0,61.15,1422.05,0.0,80,945.56,2447.61
2153-MREFK,Yes,Generation X,,Attitude,Attitude of support person,30.16,4.0,99.2,3754.6,0.0,0,1115.92,4870.52
2154-KVJFF,No,Millennials,Offer D,Dissatisfaction,Limited range of services,42.83,21.0,79.75,1111.85,0.0,0,642.45,1754.3
2157-MXBJS,Yes,Generation Z,Offer D,Dissatisfaction,Network reliability,41.22,82.0,75.3,989.45,0.0,0,535.86,1525.31
2165-VOEGB,No,Generation Z,,Other,Don't know,43.04,71.0,105.2,4822.85,0.0,0,1979.84,6802.69
2180-DXNEG,No,Generation X,,Dissatisfaction,Product dissatisfaction,25.54,27.0,96.0,1062.1,0.0,0,306.48,1368.58
2187-LZGPL,No,Millennials,,Attitude,Attitude of service provider,,19.0,40.1,293.3,0.0,0,0.0,293.3
2189-UXTKY,Yes,Millennials,,Dissatisfaction,Product dissatisfaction,13.11,51.0,79.2,1742.75,0.0,0,288.42,2031.17
2189-WWOEW,No,Millennials,,Other,Don't know,24.63,13.0,85.9,1269.55,0.0,0,369.45,1639.0
2195-ZRVAX,Yes,Millennials,,Other,Don't know,44.26,23.0,85.3,4045.65,0.0,0,2080.22,6125.87
2202-CUYXZ,No,Generation Z,,Competitor,Competitor had better devices,36.07,41.0,84.85,84.85,0.0,0,36.07,120.92
2205-YMZZJ,No,Baby boomers,,Competitor,Competitor made better offer,39.51,13.0,84.8,546.95,0.0,0,276.57,823.52
2207-NHRJK,No,Generation X,Offer E,Competitor,Competitor had better devices,1.28,27.0,50.8,50.8,0.0,0,1.28,52.08
2207-OBZNX,No,Generation X,,Attitude,Attitude of service provider,34.49,22.0,51.0,354.05,0.0,0,241.43,595.48
2219-MVUSO,No,Baby boomers,,Other,Don't know,35.53,5.0,45.15,438.4,0.0,0,284.24,722.64
2223-KAGMX,No,Generation X,Offer D,Price,Long distance charges,33.14,,19.4,289.3,0.0,0,497.1,786.4
